"Category","Year","Subject","PaperType","Filename","FilePath","DownloadURL","PageURL","Status","FileSize","Extension"
"SQP","2021-22","Hindustani Melodic","Marking Scheme","cbse-2021-22-Hindustani-Melodic-MS.pdf","C:\Users\HP\.openclaw-autoclaw\workspace\cbse-downloads\SQP\2021-22\Hindustani-Melodic\cbse-2021-22-Hindustani-Melodic-MS.pdf","https://cbseacademic.nic.in/web_material/SQP/ClassX_2021_22/cbse-2021-22-Hindustani-Melodic-MS_hi.pdf","https://cbseacademic.nic.in/sqp_classx_2021-22.html","Downloaded","382113",".pdf"
"SQP","2021-22","Hindustani Melodic","Marking Scheme","cbse-2021-22-Hindustani-Melodic-MS-Term2.pdf","C:\Users\HP\.openclaw-autoclaw\workspace\cbse-downloads\SQP\2021-22\Hindustani-Melodic\cbse-2021-22-Hindustani-Melodic-MS-Term2.pdf","https://cbseacademic.nic.in/web_material/SQP/ClassX_2021_22/cbse-2021-22-Hindustani-Melodic-MS-Term2.pdf-MS_hi.pdf","https://cbseacademic.nic.in/sqp_classx_2021-22.html","Downloaded","411675",".pdf"
"SQP","2021-22","Hindustani Percussion","Marking Scheme","cbse-2021-22-Hindustani-Percussion-MS.pdf","C:\Users\HP\.openclaw-autoclaw\workspace\cbse-downloads\SQP\2021-22\Hindustani-Percussion\cbse-2021-22-Hindustani-Percussion-MS.pdf","https://cbseacademic.nic.in/web_material/SQP/ClassX_2021_22/cbse-2021-22-Hindustani-Percussion-MS_hi.pdf","https://cbseacademic.nic.in/sqp_classx_2021-22.html","Downloaded","39884",".pdf"
"SQP","2021-22","Hindustani Percussion","Marking Scheme","cbse-2021-22-Hindustani-Percussion-MS-Term2.pdf","C:\Users\HP\.openclaw-autoclaw\workspace\cbse-downloads\SQP\2021-22\Hindustani-Percussion\cbse-2021-22-Hindustani-Percussion-MS-Term2.pdf","https://cbseacademic.nic.in/web_material/SQP/ClassX_2021_22/cbse-2021-22-Hindustani-Percussion-MS-Term2.pdf-MS_hi.pdf","https://cbseacademic.nic.in/sqp_classx_2021-22.html","Downloaded","405274",".pdf"
"SQP","2021-22","Hindustani Percussion","Sample Question Paper","cbse-2021-22-Hindustani-Percussion-SQP.pdf","C:\Users\HP\.openclaw-autoclaw\workspace\cbse-downloads\SQP\2021-22\Hindustani-Percussion\cbse-2021-22-Hindustani-Percussion-SQP.pdf","https://cbseacademic.nic.in/web_material/SQP/ClassX_2021_22/cbse-2021-22-Hindustani-Percussion-SQP_hi.pdf","https://cbseacademic.nic.in/sqp_classx_2021-22.html","Downloaded","151989",".pdf"
"SQP","2021-22","Hindustani Percussion","Sample Question Paper","cbse-2021-22-Hindustani-Percussion-SQP-Term2.pdf","C:\Users\HP\.openclaw-autoclaw\workspace\cbse-downloads\SQP\2021-22\Hindustani-Percussion\cbse-2021-22-Hindustani-Percussion-SQP-Term2.pdf","https://cbseacademic.nic.in/web_material/SQP/ClassX_2021_22/cbse-2021-22-Hindustani-Percussion-SQP-Term2.pdf-SQP_hi.pdf","https://cbseacademic.nic.in/sqp_classx_2021-22.html","Downloaded","62688",".pdf"
"SQP","2021-22","Hindustani Vocal","Marking Scheme","cbse-2021-22-Hindustani-Vocal-MS.pdf","C:\Users\HP\.openclaw-autoclaw\workspace\cbse-downloads\SQP\2021-22\Hindustani-Vocal\cbse-2021-22-Hindustani-Vocal-MS.pdf","https://cbseacademic.nic.in/web_material/SQP/ClassX_2021_22/cbse-2021-22-Hindustani-Vocal-MS_hi.pdf","https://cbseacademic.nic.in/sqp_classx_2021-22.html","Downloaded","469847",".pdf"
"SQP","2021-22","Hindustani Vocal","Marking Scheme","cbse-2021-22-Hindustani-Vocal-MS-Term2.pdf","C:\Users\HP\.openclaw-autoclaw\workspace\cbse-downloads\SQP\2021-22\Hindustani-Vocal\cbse-2021-22-Hindustani-Vocal-MS-Term2.pdf","https://cbseacademic.nic.in/web_material/SQP/ClassX_2021_22/cbse-2021-22-Hindustani-Vocal-MS-Term2.pdf-MS_hi.pdf","https://cbseacademic.nic.in/sqp_classx_2021-22.html","Downloaded","48781",".pdf"
"SQP","2021-22","HomeScience","Marking Scheme","cbse-2021-22-HomeScience-MS.pdf","C:\Users\HP\.openclaw-autoclaw\workspace\cbse-downloads\SQP\2021-22\HomeScience\cbse-2021-22-HomeScience-MS.pdf","https://cbseacademic.nic.in/web_material/SQP/ClassX_2021_22/cbse-2021-22-HomeScience-MS.pdf","https://cbseacademic.nic.in/sqp_classx_2021-22.html","Downloaded","451592",".pdf"
"SQP","2021-22","HomeScience","Marking Scheme","cbse-2021-22-HomeScience-MS-Term2.pdf","C:\Users\HP\.openclaw-autoclaw\workspace\cbse-downloads\SQP\2021-22\HomeScience\cbse-2021-22-HomeScience-MS-Term2.pdf","https://cbseacademic.nic.in/web_material/SQP/ClassX_2021_22/cbse-2021-22-HomeScience-MS-Term2.pdf-MS.pdf","https://cbseacademic.nic.in/sqp_classx_2021-22.html","Downloaded","467082",".pdf"
"SQP","2021-22","HomeScience","Sample Question Paper","cbse-2021-22-HomeScience-SQP.pdf","C:\Users\HP\.openclaw-autoclaw\workspace\cbse-downloads\SQP\2021-22\HomeScience\cbse-2021-22-HomeScience-SQP.pdf","https://cbseacademic.nic.in/web_material/SQP/ClassX_2021_22/cbse-2021-22-HomeScience-SQP.pdf","https://cbseacademic.nic.in/sqp_classx_2021-22.html","Downloaded","539508",".pdf"
"SQP","2021-22","HomeScience","Sample Question Paper","cbse-2021-22-HomeScience-SQP-Term2.pdf","C:\Users\HP\.openclaw-autoclaw\workspace\cbse-downloads\SQP\2021-22\HomeScience\cbse-2021-22-HomeScience-SQP-Term2.pdf","https://cbseacademic.nic.in/web_material/SQP/ClassX_2021_22/cbse-2021-22-HomeScience-SQP-Term2.pdf-SQP.pdf","https://cbseacademic.nic.in/sqp_classx_2021-22.html","Downloaded","448766",".pdf"
"SQP","2021-22","Japanese","Marking Scheme","cbse-2021-22-Japanese-MS.pdf","C:\Users\HP\.openclaw-autoclaw\workspace\cbse-downloads\SQP\2021-22\Japanese\cbse-2021-22-Japanese-MS.pdf","https://cbseacademic.nic.in/web_material/SQP/ClassX_2021_22/cbse-2021-22-Japanese-MS.pdf","https://cbseacademic.nic.in/sqp_classx_2021-22.html","Downloaded","544091",".pdf"
"SQP","2021-22","Japanese","Marking Scheme","cbse-2021-22-Japanese-MS-Term2.pdf","C:\Users\HP\.openclaw-autoclaw\workspace\cbse-downloads\SQP\2021-22\Japanese\cbse-2021-22-Japanese-MS-Term2.pdf","https://cbseacademic.nic.in/web_material/SQP/ClassX_2021_22/cbse-2021-22-Japanese-MS-Term2.pdf-MS.pdf","https://cbseacademic.nic.in/sqp_classx_2021-22.html","Downloaded","475867",".pdf"
"SQP","2021-22","Japanese","Sample Question Paper","cbse-2021-22-Japanese-SQP.pdf","C:\Users\HP\.openclaw-autoclaw\workspace\cbse-downloads\SQP\2021-22\Japanese\cbse-2021-22-Japanese-SQP.pdf","https://cbseacademic.nic.in/web_material/SQP/ClassX_2021_22/cbse-2021-22-Japanese-SQP.pdf","https://cbseacademic.nic.in/sqp_classx_2021-22.html","Downloaded","141934",".pdf"
"SQP","2021-22","Japanese","Sample Question Paper","cbse-2021-22-Japanese-SQP-Term2.pdf","C:\Users\HP\.openclaw-autoclaw\workspace\cbse-downloads\SQP\2021-22\Japanese\cbse-2021-22-Japanese-SQP-Term2.pdf","https://cbseacademic.nic.in/web_material/SQP/ClassX_2021_22/cbse-2021-22-Japanese-SQP-Term2.pdf-SQP.pdf","https://cbseacademic.nic.in/sqp_classx_2021-22.html","Downloaded","574838",".pdf"
"SQP","2021-22","Kannada","Marking Scheme","cbse-2021-22-Kannada-MS.pdf","C:\Users\HP\.openclaw-autoclaw\workspace\cbse-downloads\SQP\2021-22\Kannada\cbse-2021-22-Kannada-MS.pdf","https://cbseacademic.nic.in/web_material/SQP/ClassX_2021_22/cbse-2021-22-Kannada-MS.pdf","https://cbseacademic.nic.in/sqp_classx_2021-22.html","Downloaded","254344",".pdf"
"SQP","2021-22","Kannada","Marking Scheme","cbse-2021-22-Kannada-MS-Term2.pdf","C:\Users\HP\.openclaw-autoclaw\workspace\cbse-downloads\SQP\2021-22\Kannada\cbse-2021-22-Kannada-MS-Term2.pdf","https://cbseacademic.nic.in/web_material/SQP/ClassX_2021_22/cbse-2021-22-Kannada-MS-Term2.pdf-MS.pdf","https://cbseacademic.nic.in/sqp_classx_2021-22.html","Downloaded","327705",".pdf"
"SQP","2021-22","Kannada","Sample Question Paper","cbse-2021-22-Kannada-SQP.pdf","C:\Users\HP\.openclaw-autoclaw\workspace\cbse-downloads\SQP\2021-22\Kannada\cbse-2021-22-Kannada-SQP.pdf","https://cbseacademic.nic.in/web_material/SQP/ClassX_2021_22/cbse-2021-22-Kannada-SQP.pdf","https://cbseacademic.nic.in/sqp_classx_2021-22.html","Downloaded","460511",".pdf"
"SQP","2021-22","Kannada","Sample Question Paper","cbse-2021-22-Kannada-SQP-Term2.pdf","C:\Users\HP\.openclaw-autoclaw\workspace\cbse-downloads\SQP\2021-22\Kannada\cbse-2021-22-Kannada-SQP-Term2.pdf","https://cbseacademic.nic.in/web_material/SQP/ClassX_2021_22/cbse-2021-22-Kannada-SQP-Term2.pdf-SQP.pdf","https://cbseacademic.nic.in/sqp_classx_2021-22.html","Downloaded","310701",".pdf"
"SQP","2021-22","Kashmiri","Marking Scheme","cbse-2021-22-Kashmiri-MS.pdf","C:\Users\HP\.openclaw-autoclaw\workspace\cbse-downloads\SQP\2021-22\Kashmiri\cbse-2021-22-Kashmiri-MS.pdf","https://cbseacademic.nic.in/web_material/SQP/ClassX_2021_22/cbse-2021-22-Kashmiri-MS.pdf","https://cbseacademic.nic.in/sqp_classx_2021-22.html","Downloaded","316403",".pdf"
"SQP","2021-22","Kashmiri","Marking Scheme","cbse-2021-22-Kashmiri-MS-Term2.pdf","C:\Users\HP\.openclaw-autoclaw\workspace\cbse-downloads\SQP\2021-22\Kashmiri\cbse-2021-22-Kashmiri-MS-Term2.pdf","https://cbseacademic.nic.in/web_material/SQP/ClassX_2021_22/cbse-2021-22-Kashmiri-MS-Term2.pdf-MS.pdf","https://cbseacademic.nic.in/sqp_classx_2021-22.html","Downloaded","425614",".pdf"
"SQP","2021-22","Kashmiri","Sample Question Paper","cbse-2021-22-Kashmiri-SQP.pdf","C:\Users\HP\.openclaw-autoclaw\workspace\cbse-downloads\SQP\2021-22\Kashmiri\cbse-2021-22-Kashmiri-SQP.pdf","https://cbseacademic.nic.in/web_material/SQP/ClassX_2021_22/cbse-2021-22-Kashmiri-SQP.pdf","https://cbseacademic.nic.in/sqp_classx_2021-22.html","Downloaded","486556",".pdf"
"SQP","2021-22","Kashmiri","Sample Question Paper","cbse-2021-22-Kashmiri-SQP-Term2.pdf","C:\Users\HP\.openclaw-autoclaw\workspace\cbse-downloads\SQP\2021-22\Kashmiri\cbse-2021-22-Kashmiri-SQP-Term2.pdf","https://cbseacademic.nic.in/web_material/SQP/ClassX_2021_22/cbse-2021-22-Kashmiri-SQP-Term2.pdf-SQP.pdf","https://cbseacademic.nic.in/sqp_classx_2021-22.html","Downloaded","298012",".pdf"
"SQP","2021-22","Lepcha","Marking Scheme","cbse-2021-22-Lepcha-MS.pdf","C:\Users\HP\.openclaw-autoclaw\workspace\cbse-downloads\SQP\2021-22\Lepcha\cbse-2021-22-Lepcha-MS.pdf","https://cbseacademic.nic.in/web_material/SQP/ClassX_2021_22/cbse-2021-22-Lepcha-MS.pdf","https://cbseacademic.nic.in/sqp_classx_2021-22.html","Downloaded","305051",".pdf"
"SQP","2021-22","Lepcha","Marking Scheme","cbse-2021-22-Lepcha-MS-Term2.pdf","C:\Users\HP\.openclaw-autoclaw\workspace\cbse-downloads\SQP\2021-22\Lepcha\cbse-2021-22-Lepcha-MS-Term2.pdf","https://cbseacademic.nic.in/web_material/SQP/ClassX_2021_22/cbse-2021-22-Lepcha-MS-Term2.pdf-MS.pdf","https://cbseacademic.nic.in/sqp_classx_2021-22.html","Downloaded","553682",".pdf"
"SQP","2021-22","Lepcha","Sample Question Paper","cbse-2021-22-Lepcha-SQP.pdf","C:\Users\HP\.openclaw-autoclaw\workspace\cbse-downloads\SQP\2021-22\Lepcha\cbse-2021-22-Lepcha-SQP.pdf","https://cbseacademic.nic.in/web_material/SQP/ClassX_2021_22/cbse-2021-22-Lepcha-SQP.pdf","https://cbseacademic.nic.in/sqp_classx_2021-22.html","Downloaded","1382697",".pdf"
"SQP","2021-22","Lepcha","Sample Question Paper","cbse-2021-22-Lepcha-SQP-Term2.pdf","C:\Users\HP\.openclaw-autoclaw\workspace\cbse-downloads\SQP\2021-22\Lepcha\cbse-2021-22-Lepcha-SQP-Term2.pdf","https://cbseacademic.nic.in/web_material/SQP/ClassX_2021_22/cbse-2021-22-Lepcha-SQP-Term2.pdf-SQP.pdf","https://cbseacademic.nic.in/sqp_classx_2021-22.html","Downloaded","912752",".pdf"
"SQP","2021-22","Limboo","Marking Scheme","cbse-2021-22-Limboo-MS.pdf","C:\Users\HP\.openclaw-autoclaw\workspace\cbse-downloads\SQP\2021-22\Limboo\cbse-2021-22-Limboo-MS.pdf","https://cbseacademic.nic.in/web_material/SQP/ClassX_2021_22/cbse-2021-22-Limboo-MS.pdf","https://cbseacademic.nic.in/sqp_classx_2021-22.html","Downloaded","518522",".pdf"
"SQP","2021-22","Limboo","Marking Scheme","cbse-2021-22-Limboo-MS-Term2.pdf","C:\Users\HP\.openclaw-autoclaw\workspace\cbse-downloads\SQP\2021-22\Limboo\cbse-2021-22-Limboo-MS-Term2.pdf","https://cbseacademic.nic.in/web_material/SQP/ClassX_2021_22/cbse-2021-22-Limboo-MS-Term2.pdf-MS.pdf","https://cbseacademic.nic.in/sqp_classx_2021-22.html","Downloaded","131433",".pdf"
"SQP","2021-22","Limboo","Sample Question Paper","cbse-2021-22-Limboo-SQP.pdf","C:\Users\HP\.openclaw-autoclaw\workspace\cbse-downloads\SQP\2021-22\Limboo\cbse-2021-22-Limboo-SQP.pdf","https://cbseacademic.nic.in/web_material/SQP/ClassX_2021_22/cbse-2021-22-Limboo-SQP.pdf","https://cbseacademic.nic.in/sqp_classx_2021-22.html","Downloaded","558783",".pdf"
"SQP","2021-22","Limboo","Sample Question Paper","cbse-2021-22-Limboo-SQP-Term2.pdf","C:\Users\HP\.openclaw-autoclaw\workspace\cbse-downloads\SQP\2021-22\Limboo\cbse-2021-22-Limboo-SQP-Term2.pdf","https://cbseacademic.nic.in/web_material/SQP/ClassX_2021_22/cbse-2021-22-Limboo-SQP-Term2.pdf-SQP.pdf","https://cbseacademic.nic.in/sqp_classx_2021-22.html","Downloaded","654603",".pdf"
"SQP","2021-22","Malayalam","Marking Scheme","cbse-2021-22-Malayalam-MS.pdf","C:\Users\HP\.openclaw-autoclaw\workspace\cbse-downloads\SQP\2021-22\Malayalam\cbse-2021-22-Malayalam-MS.pdf","https://cbseacademic.nic.in/web_material/SQP/ClassX_2021_22/cbse-2021-22-Malayalam-MS.pdf","https://cbseacademic.nic.in/sqp_classx_2021-22.html","Downloaded","278597",".pdf"
"SQP","2021-22","Malayalam","Marking Scheme","cbse-2021-22-Malayalam-MS-Term2.pdf","C:\Users\HP\.openclaw-autoclaw\workspace\cbse-downloads\SQP\2021-22\Malayalam\cbse-2021-22-Malayalam-MS-Term2.pdf","https://cbseacademic.nic.in/web_material/SQP/ClassX_2021_22/cbse-2021-22-Malayalam-MS-Term2.pdf-MS.pdf","https://cbseacademic.nic.in/sqp_classx_2021-22.html","Downloaded","164118",".pdf"
"SQP","2021-22","Malayalam","Sample Question Paper","cbse-2021-22-Malayalam-SQP.pdf","C:\Users\HP\.openclaw-autoclaw\workspace\cbse-downloads\SQP\2021-22\Malayalam\cbse-2021-22-Malayalam-SQP.pdf","https://cbseacademic.nic.in/web_material/SQP/ClassX_2021_22/cbse-2021-22-Malayalam-SQP.pdf","https://cbseacademic.nic.in/sqp_classx_2021-22.html","Downloaded","329259",".pdf"
"SQP","2021-22","Malayalam","Sample Question Paper","cbse-2021-22-Malayalam-SQP-Term2.pdf","C:\Users\HP\.openclaw-autoclaw\workspace\cbse-downloads\SQP\2021-22\Malayalam\cbse-2021-22-Malayalam-SQP-Term2.pdf","https://cbseacademic.nic.in/web_material/SQP/ClassX_2021_22/cbse-2021-22-Malayalam-SQP-Term2.pdf-SQP.pdf","https://cbseacademic.nic.in/sqp_classx_2021-22.html","Downloaded","162035",".pdf"
"SQP","2021-22","Manipuri","Marking Scheme","cbse-2021-22-Manipuri-MS.pdf","C:\Users\HP\.openclaw-autoclaw\workspace\cbse-downloads\SQP\2021-22\Manipuri\cbse-2021-22-Manipuri-MS.pdf","https://cbseacademic.nic.in/web_material/SQP/ClassX_2021_22/cbse-2021-22-Manipuri-MS.pdf","https://cbseacademic.nic.in/sqp_classx_2021-22.html","Downloaded","73757",".pdf"
"SQP","2021-22","Manipuri","Marking Scheme","cbse-2021-22-Manipuri-MS-Term2.pdf","C:\Users\HP\.openclaw-autoclaw\workspace\cbse-downloads\SQP\2021-22\Manipuri\cbse-2021-22-Manipuri-MS-Term2.pdf","https://cbseacademic.nic.in/web_material/SQP/ClassX_2021_22/cbse-2021-22-Manipuri-MS-Term2.pdf-MS.pdf","https://cbseacademic.nic.in/sqp_classx_2021-22.html","Downloaded","87099",".pdf"
"SQP","2021-22","Manipuri","Sample Question Paper","cbse-2021-22-Manipuri-SQP.pdf","C:\Users\HP\.openclaw-autoclaw\workspace\cbse-downloads\SQP\2021-22\Manipuri\cbse-2021-22-Manipuri-SQP.pdf","https://cbseacademic.nic.in/web_material/SQP/ClassX_2021_22/cbse-2021-22-Manipuri-SQP.pdf","https://cbseacademic.nic.in/sqp_classx_2021-22.html","Downloaded","226464",".pdf"
"SQP","2021-22","Manipuri","Sample Question Paper","cbse-2021-22-Manipuri-SQP-Term2.pdf","C:\Users\HP\.openclaw-autoclaw\workspace\cbse-downloads\SQP\2021-22\Manipuri\cbse-2021-22-Manipuri-SQP-Term2.pdf","https://cbseacademic.nic.in/web_material/SQP/ClassX_2021_22/cbse-2021-22-Manipuri-SQP-Term2.pdf-SQP.pdf","https://cbseacademic.nic.in/sqp_classx_2021-22.html","Downloaded","121502",".pdf"
"SQP","2021-22","Marathi","Marking Scheme","cbse-2021-22-Marathi-MS.pdf","C:\Users\HP\.openclaw-autoclaw\workspace\cbse-downloads\SQP\2021-22\Marathi\cbse-2021-22-Marathi-MS.pdf","https://cbseacademic.nic.in/web_material/SQP/ClassX_2021_22/cbse-2021-22-Marathi-MS.pdf","https://cbseacademic.nic.in/sqp_classx_2021-22.html","Downloaded","102891",".pdf"
"SQP","2021-22","Marathi","Marking Scheme","cbse-2021-22-Marathi-MS-Term2.pdf","C:\Users\HP\.openclaw-autoclaw\workspace\cbse-downloads\SQP\2021-22\Marathi\cbse-2021-22-Marathi-MS-Term2.pdf","https://cbseacademic.nic.in/web_material/SQP/ClassX_2021_22/cbse-2021-22-Marathi-MS-Term2.pdf-MS.pdf","https://cbseacademic.nic.in/sqp_classx_2021-22.html","Downloaded","120092",".pdf"
"SQP","2021-22","Marathi","Sample Question Paper","cbse-2021-22-Marathi-SQP.pdf","C:\Users\HP\.openclaw-autoclaw\workspace\cbse-downloads\SQP\2021-22\Marathi\cbse-2021-22-Marathi-SQP.pdf","https://cbseacademic.nic.in/web_material/SQP/ClassX_2021_22/cbse-2021-22-Marathi-SQP.pdf","https://cbseacademic.nic.in/sqp_classx_2021-22.html","Downloaded","186160",".pdf"
"SQP","2021-22","Marathi","Sample Question Paper","cbse-2021-22-Marathi-SQP-Term2.pdf","C:\Users\HP\.openclaw-autoclaw\workspace\cbse-downloads\SQP\2021-22\Marathi\cbse-2021-22-Marathi-SQP-Term2.pdf","https://cbseacademic.nic.in/web_material/SQP/ClassX_2021_22/cbse-2021-22-Marathi-SQP-Term2.pdf-SQP.pdf","https://cbseacademic.nic.in/sqp_classx_2021-22.html","Downloaded","74407",".pdf"
"SQP","2021-22","Maths Basic","Marking Scheme","cbse-2021-22-Maths-Basic-MS.pdf","C:\Users\HP\.openclaw-autoclaw\workspace\cbse-downloads\SQP\2021-22\Maths-Basic\cbse-2021-22-Maths-Basic-MS.pdf","https://cbseacademic.nic.in/web_material/SQP/ClassX_2021_22/cbse-2021-22-Maths-Basic-MS.pdf","https://cbseacademic.nic.in/sqp_classx_2021-22.html","Downloaded","580318",".pdf"
"SQP","2021-22","Maths Basic","Marking Scheme","cbse-2021-22-Maths-Basic-MS-Term2.pdf","C:\Users\HP\.openclaw-autoclaw\workspace\cbse-downloads\SQP\2021-22\Maths-Basic\cbse-2021-22-Maths-Basic-MS-Term2.pdf","https://cbseacademic.nic.in/web_material/SQP/ClassX_2021_22/cbse-2021-22-Maths-Basic-MS-Term2.pdf-MS.pdf","https://cbseacademic.nic.in/sqp_classx_2021-22.html","Downloaded","961187",".pdf"
"SQP","2021-22","Maths Basic","Sample Question Paper","cbse-2021-22-Maths-Basic-SQP.pdf","C:\Users\HP\.openclaw-autoclaw\workspace\cbse-downloads\SQP\2021-22\Maths-Basic\cbse-2021-22-Maths-Basic-SQP.pdf","https://cbseacademic.nic.in/web_material/SQP/ClassX_2021_22/cbse-2021-22-Maths-Basic-SQP.pdf","https://cbseacademic.nic.in/sqp_classx_2021-22.html","Downloaded","1032533",".pdf"
"SQP","2021-22","Maths Basic","Sample Question Paper","cbse-2021-22-Maths-Basic-SQP-Term2.pdf","C:\Users\HP\.openclaw-autoclaw\workspace\cbse-downloads\SQP\2021-22\Maths-Basic\cbse-2021-22-Maths-Basic-SQP-Term2.pdf","https://cbseacademic.nic.in/web_material/SQP/ClassX_2021_22/cbse-2021-22-Maths-Basic-SQP-Term2.pdf-SQP.pdf","https://cbseacademic.nic.in/sqp_classx_2021-22.html","Downloaded","723640",".pdf"
"SQP","2021-22","Maths Standard","Marking Scheme","cbse-2021-22-Maths-Standard-MS.pdf","C:\Users\HP\.openclaw-autoclaw\workspace\cbse-downloads\SQP\2021-22\Maths-Standard\cbse-2021-22-Maths-Standard-MS.pdf","https://cbseacademic.nic.in/web_material/SQP/ClassX_2021_22/cbse-2021-22-Maths-Standard-MS.pdf","https://cbseacademic.nic.in/sqp_classx_2021-22.html","Downloaded","617273",".pdf"
"SQP","2021-22","Maths Standard","Marking Scheme","cbse-2021-22-Maths-Standard-MS-Term2.pdf","C:\Users\HP\.openclaw-autoclaw\workspace\cbse-downloads\SQP\2021-22\Maths-Standard\cbse-2021-22-Maths-Standard-MS-Term2.pdf","https://cbseacademic.nic.in/web_material/SQP/ClassX_2021_22/cbse-2021-22-Maths-Standard-MS-Term2.pdf-MS.pdf","https://cbseacademic.nic.in/sqp_classx_2021-22.html","Downloaded","635080",".pdf"
"SQP","2021-22","Maths Standard","Sample Question Paper","cbse-2021-22-Maths-Standard-SQP.pdf","C:\Users\HP\.openclaw-autoclaw\workspace\cbse-downloads\SQP\2021-22\Maths-Standard\cbse-2021-22-Maths-Standard-SQP.pdf","https://cbseacademic.nic.in/web_material/SQP/ClassX_2021_22/cbse-2021-22-Maths-Standard-SQP.pdf","https://cbseacademic.nic.in/sqp_classx_2021-22.html","Downloaded","1099170",".pdf"
"SQP","2021-22","Maths Standard","Sample Question Paper","cbse-2021-22-Maths-Standard-SQP-Term2.pdf","C:\Users\HP\.openclaw-autoclaw\workspace\cbse-downloads\SQP\2021-22\Maths-Standard\cbse-2021-22-Maths-Standard-SQP-Term2.pdf","https://cbseacademic.nic.in/web_material/SQP/ClassX_2021_22/cbse-2021-22-Maths-Standard-SQP-Term2.pdf-SQP.pdf","https://cbseacademic.nic.in/sqp_classx_2021-22.html","Downloaded","637665",".pdf"
"SQP","2021-22","Mizo","Marking Scheme","cbse-2021-22-Mizo-MS.pdf","C:\Users\HP\.openclaw-autoclaw\workspace\cbse-downloads\SQP\2021-22\Mizo\cbse-2021-22-Mizo-MS.pdf","https://cbseacademic.nic.in/web_material/SQP/ClassX_2021_22/cbse-2021-22-Mizo-MS.pdf","https://cbseacademic.nic.in/sqp_classx_2021-22.html","Downloaded","370631",".pdf"
"SQP","2021-22","Mizo","Marking Scheme","cbse-2021-22-Mizo-MS-Term2.pdf","C:\Users\HP\.openclaw-autoclaw\workspace\cbse-downloads\SQP\2021-22\Mizo\cbse-2021-22-Mizo-MS-Term2.pdf","https://cbseacademic.nic.in/web_material/SQP/ClassX_2021_22/cbse-2021-22-Mizo-MS-Term2.pdf-MS.pdf","https://cbseacademic.nic.in/sqp_classx_2021-22.html","Downloaded","380488",".pdf"
"SQP","2021-22","Mizo","Sample Question Paper","cbse-2021-22-Mizo-SQP.pdf","C:\Users\HP\.openclaw-autoclaw\workspace\cbse-downloads\SQP\2021-22\Mizo\cbse-2021-22-Mizo-SQP.pdf","https://cbseacademic.nic.in/web_material/SQP/ClassX_2021_22/cbse-2021-22-Mizo-SQP.pdf","https://cbseacademic.nic.in/sqp_classx_2021-22.html","Downloaded","409276",".pdf"
"SQP","2021-22","Mizo","Sample Question Paper","cbse-2021-22-Mizo-SQP-Term2.pdf","C:\Users\HP\.openclaw-autoclaw\workspace\cbse-downloads\SQP\2021-22\Mizo\cbse-2021-22-Mizo-SQP-Term2.pdf","https://cbseacademic.nic.in/web_material/SQP/ClassX_2021_22/cbse-2021-22-Mizo-SQP-Term2.pdf-SQP.pdf","https://cbseacademic.nic.in/sqp_classx_2021-22.html","Downloaded","207999",".pdf"
"SQP","2021-22","NCC","Marking Scheme","cbse-2021-22-NCC-MS.pdf","C:\Users\HP\.openclaw-autoclaw\workspace\cbse-downloads\SQP\2021-22\NCC\cbse-2021-22-NCC-MS.pdf","https://cbseacademic.nic.in/web_material/SQP/ClassX_2021_22/cbse-2021-22-NCC-MS.pdf","https://cbseacademic.nic.in/sqp_classx_2021-22.html","Downloaded","108868",".pdf"
